0,058678493;-0,01946977;0,99317926;0,9951016740272908;
0,056970045;-0,021911077;0,9953763;0,9972460495685741;
0,05794719;-0,019958343;0,99708474;0,9989665771292724;
0,057458617;-0,024108097;0,9963534;0,9982999417341373;
0,059167065;-0,021422505;0,99317926;0,9951707041297607;
0,05501731;-0,018736912;0,9919578;0,9936590021083733;
0,05379588;-0,019958343;0,9939121;0,9955669730519018;
0,052576005;-0,020935489;0,9895165;0,9911334228273194;
0,052087434;-0,021666791;0,9948877;0,9964858536240132;
0,050866;-0,022399649;0,9934235;0,994977078293591;
0,05233172;-0,023376795;0,99513197;0,9967812054554525;
0,052087434;-0,023863811;0,99024934;0,9919054125983027;
0,052576005;-0,01946977;0,9953763;0,9969540041526623;
0,053307306;-0,018736912;0,99317926;0,9947853021601187;
0,051354572;-0,023376795;0,9948877;0,9964864816796657;
0,054773025;-0,022643935;0,9917151;0,9934846103822063;
0,054284453;-0,019225484;0,99757326;0,9992341148501511;
0,054040167;-0,018981198;0,99513197;0,996778963060952;
0,05379588;-0,018981198;0,9961091;0,9977412941098127;
0,058434207;-0,018249895;0,9948877;0,9967693655554899;
0,05672576;-0,018249895;0,9958648;0,9976460348037951;
0,056481473;-0,02020263;0,99317926;0,9949891491878167;
0,057458617;-0,019958343;0,9939121;0,9957716177859537;
0,05941135;-0,01800561;0,99293494;0,9948737059046897;
0,05721433;-0,021666791;0,99293494;0,9948179264830119;
0,05721433;-0,017517036;0,9963534;0,9981484855989294;
0,057702903;-0,01800561;0,99415636;0,9959923187672051;
0,055504326;-0,024108097;0,9992833;1,0011139268361569;
0,055261597;-0,021422505;0,99562055;0,9973830910342659;
0,054773025;-0,021911077;0,9978176;0,999559961299884;
0,050621714;-0,020691201;0,9939121;0,9954154603604054;
0,052087434;-0,020691201;0,9922021;0,9937837930847527;
0,051598858;-0,01946977;0,99757326;0,9990965517199331;
0,049646124;-0,020935489;0,9946434;0,9961016486359628;
0,051354572;-0,019225484;0,9953763;0,9968856057586449;
0,05379588;-0,019958343;0,99513197;0,996784823174612;
0,052576005;-0,01800561;0,99757326;0,9991200270808803;
0,053551592;-0,020446915;0,9948877;0,9965376818375581;
0,05672576;-0,017028464;0,99366784;0,9954313581512758;
0,054773025;-0,020446915;0,9912265;0,992949185902739;
0,052818734;-0,019225484;0,99317926;0,9947685851503425;
0,057458617;-0,01800561;0,9948877;0,9967081904984444;
0,056481473;-0,01946977;0,99317926;0,9949745323046439;
0,05721433;-0,023132509;0,9946434;0,996556103680749;
0,05941135;-0,021911077;0,9963534;0,9983635864598843;
0,05721433;-0,01946977;0,9939121;0,995747883906739;
0,054040167;-0,022155363;0,9922021;0,9939196028020105;
0,056237187;-0,021422505;0,99317926;0,9950008006068704;
0,055261597;-0,020446915;0,99415636;0,9959009919000078;
